#nu [Hz]            Total Emission      
21.5399             -100                -13.4067            
21.6099             -100                -14.2106            
21.6799             -100                -15.1109            
21.7499             -100                -16.0843            
21.8199             -100                -17.2318            
21.8899             -100                -18.6636            
21.9599             -100                -20.231             
22.0299             -100                -21.8788            
22.0999             -100                -23.5588            
22.1699             -100                -25.2388            
22.2399             -100                -26.9188            
22.3099             -100                -28.5988            
22.3799             -100                -30.2788            
22.4499             -100                -31.9588            
22.5199             -100                -33.6388            
22.5899             -100                -35.3188            
22.6599             -100                -36.9988            
22.7299             -100                -38.6788            
22.7999             -100                -40.3588            
22.8699             -100                -42.0388            
22.9399             -100                -43.7188            
23.0099             -100                -45.3988            
23.0799             -100                -47.0788            
23.1499             -100                -48.7588            
23.2199             -100                -50.4388            
23.2899             -100                -52.1188            
23.3599             -100                -53.7988            
23.4299             -100                -55.4788            
23.4999             -100                -57.1588            
23.5699             -100                -58.8388            
23.6399             -100                -60.5188            
23.7099             -100                -62.1988            
23.7799             -100                -63.8788            
23.8499             -100                -65.5588            
23.9199             -100                -67.2388            
23.9899             -100                -68.9188            
24.0599             -100                -70.5988            
24.1299             -100                -72.2788            
24.1999             -100                -73.9588            
24.2699             -100                -75.6388            
24.3399             -100                -77.3188            
24.4099             -100                -78.9988            
24.4799             -100                -80.6788            
24.5499             -100                -82.3588            
24.6199             -100                -84.0388            
24.6899             -100                -85.7188            
24.7599             -100                -87.3988            
24.8299             -100                -89.0788            
24.8999             -100                -90.7588            
24.9699             -100                -92.4388            
25.0399             -100                -94.1188            
25.1099             -100                -95.7988            
25.1799             -100                -97.4788            
25.2499             -100                -99.1588            
25.3199             -100                -100.839            
25.3899             -100                -102.519            
25.4599             -100                -104.199            
25.5299             -100                -105.879            
25.5999             -100                -107.559            
25.6699             -100                -109.239            
25.7399             -100                -110.919            
25.8099             -100                -112.599            
25.8799             -100                -114.279            
25.9499             -100                -115.959            
26.0199             -100                -117.639            
26.0899             -100                -119.319            
26.1599             -100                -120.999            
26.2299             -100                -200                
26.2999             -100                -200                
26.3699             -100                -200                
26.4399             -100                -200                
26.5099             -100                -200                
26.5799             -100                -200                
26.6499             -100                -200                
26.7199             -100                -200                
26.7899             -100                -200                
26.8599             -100                -200                
26.9299             -100                -200                
26.9999             -100                -200                
27.0699             -100                -200                
27.1399             -100                -200                
27.2099             -100                -200                
27.2799             -100                -200                
6.41986             -200                -200                
6.48986             -200                -200                
6.55986             -200                -200                
6.62986             -17.3834            -200                
6.69986             -17.2434            -200                
6.76986             -17.1034            -200                
6.83986             -16.9634            -200                
6.90986             -16.8234            -200                
6.97986             -16.6834            -200                
7.04986             -16.5434            -200                
